player_id,player_name,team_name,Ball Receipt*,Ball Recovery,Block,Carry,Clearance,Dispossessed,Dribble,Dribbled Past,Duel,Error,Foul Committed,Foul Won,Goal Keeper,Interception,Miscontrol,Own Goal Against,Pass,Player Off,Player On,Pressure,Shot,match_id,Offside,Shield,Bad Behaviour,50/50
5571,Hirving Rodrigo Lozano Bahena,Mexico,27,3,0,26,0,0,3,0,2,0.0,2,2,0,2,1,,22,,,28,2,7534,,0.0,0.0,0.0
5572,Mats Hummels,Germany,25,4,3,22,2,1,0,0,2,0.0,3,0,0,3,0,,36,,,16,1,7534,,0.0,0.0,0.0
5573,Héctor Alfredo Moreno Herrera,Mexico,24,2,0,23,2,0,0,0,1,0.0,1,0,0,1,0,,32,,,5,1,7534,,0.0,1.0,0.0
5574,Toni Kroos,Germany,65,9,0,66,0,0,0,3,2,0.0,2,1,0,1,0,,83,,,18,6,7534,,0.0,0.0,0.0
5575,Héctor Miguel Herrera López,Mexico,44,5,4,48,0,1,9,4,6,0.0,4,3,0,2,1,,38,,,54,1,7534,,0.0,0.0,0.0
5576,Jesús Daniel Gallardo Vasconcelos,Mexico,33,4,12,35,6,1,6,1,2,1.0,2,0,0,5,0,,50,,,36,0,7534,,0.0,0.0,0.0
5577,Francisco Guillermo Ochoa Magaña,Mexico,12,7,0,19,0,0,0,0,0,0.0,0,0,27,0,0,,33,,,0,0,7534,,0.0,0.0,0.0
5578,Jérôme Boateng,Germany,68,5,2,70,2,1,0,1,5,0.0,4,3,0,1,0,,81,,,17,1,7534,,0.0,0.0,0.0
5579,Joshua Kimmich,Germany,79,6,2,73,0,0,0,1,3,0.0,1,4,0,0,0,,89,,,18,2,7534,,0.0,0.0,0.0
3064,David Josué Jiménez Silva,Spain,83,4,0,71,0,0,2,1,0,0.0,1,0,0,0,2,,80,,,20,5,7543,,,,0.0
3333,David de Gea Quintana,Spain,8,4,0,13,0,0,0,0,0,0.0,0,0,9,0,0,,18,,,0,0,7543,,,,0.0
4926,Francisco Román Alarcón Suárez,Spain,121,1,0,109,0,0,10,1,2,0.0,0,2,0,0,4,,113,,,16,4,7543,,,,0.0
5198,Diego da Silva Costa,Spain,39,1,0,10,1,1,2,0,0,0.0,2,0,0,0,1,,14,,,12,3,7543,,,,0.0
5199,Jorge Resurrección Merodio,Spain,29,3,0,25,0,0,1,1,0,0.0,0,0,0,0,1,,32,,,9,0,7543,,,,0.0
5200,Lucas Vázquez Iglesias,Spain,48,1,0,34,0,0,4,2,1,0.0,3,3,0,1,3,,38,,,20,0,7543,,,,0.0
5201,Sergio Ramos García,Spain,82,3,0,76,1,0,0,0,5,0.0,1,1,0,1,0,,99,,,9,2,7543,,,,0.0
5203,Sergio Busquets i Burgos,Spain,89,5,1,82,0,0,3,0,2,0.0,2,5,0,1,1,,98,,,11,1,7543,,,,1.0
5211,Jordi Alba Ramos,Spain,85,7,1,70,1,0,0,0,1,0.0,1,0,0,1,0,,89,,,13,0,7543,,,,0.0
5213,Gerard Piqué Bernabéu,Spain,52,11,1,54,5,0,0,1,0,0.0,0,1,0,1,1,,74,,,1,2,7543,,,,0.0
5216,Andrés Iniesta Luján,Spain,82,2,0,70,0,1,2,2,0,0.0,3,0,0,0,1,,82,,,10,0,7543,,,,0.0
5220,Morteza Pouraliganji,Iran,9,3,3,9,3,0,0,1,0,0.0,0,0,0,0,1,,17,,,2,0,7543,,,,0.0
5224,Sardar Azmoun,Iran,47,0,1,11,2,2,1,1,1,0.0,4,1,0,0,4,,14,,,20,1,7543,,,,0.0
5225,Omid Ebrahimi,Iran,15,9,3,20,3,0,1,1,1,1.0,4,0,0,0,1,,24,,,50,0,7543,,,,0.0
5226,Mehdi Taremi,Iran,27,3,4,23,2,0,3,2,2,0.0,1,3,0,5,1,,22,,,35,2,7543,,,,0.0
5227,Alireza Safar Beiranvand,Iran,4,3,0,4,0,0,0,0,0,0.0,0,1,19,0,0,,20,,,0,0,7543,,,,0.0
5228,Seyed Majid Hosseini,Iran,14,1,2,10,3,0,0,0,0,0.0,1,0,0,0,0,,18,,,1,0,7543,,,,0.0
5230,Ehsan Hajsafi,Iran,12,6,2,13,1,0,1,0,0,0.0,0,0,0,0,0,,27,,,8,0,7543,,,,0.0
5231,Karim Ansarifard,Iran,21,3,2,15,1,0,1,2,4,0.0,1,1,0,1,1,,16,,,22,2,7543,,,,0.0
5235,Ramin Rezaeian,Iran,17,8,2,18,1,0,1,2,4,0.0,0,1,0,0,0,,32,,,20,0,7543,,,,0.0
5239,Alireza Jahanbakhsh,Iran,8,0,0,4,0,0,0,3,1,0.0,0,0,0,1,0,,9,,,8,0,7543,,,,0.0
5240,Saman Ghoddos,Iran,1,0,1,1,0,0,0,0,0,0.0,1,0,0,0,0,,1,,,5,0,7543,,,,0.0
5241,Vahid Amiri,Iran,24,7,3,23,0,0,4,2,2,0.0,1,4,0,1,1,,26,,,53,1,7543,,,,0.0
5718,Rodrigo Moreno Machado,Spain,4,1,0,3,0,0,0,0,0,0.0,0,1,0,0,1,,1,,,1,0,7543,,,,0.0
5719,Marco Asensio Willemsen,Spain,14,0,0,12,0,2,3,0,0,0.0,0,0,0,0,0,,9,,,2,0,7543,,,,0.0
5720,Milad Mohammadi,Iran,7,1,0,4,0,0,0,1,3,0.0,0,0,0,2,0,,13,,,4,0,7543,,,,0.0
5721,Daniel Carvajal Ramos,Spain,63,7,1,56,2,1,2,2,1,0.0,2,1,0,1,0,,69,,,15,1,7543,,,,0.0
5722,Saeid Ezatolahi Afagh,Iran,20,5,4,21,4,0,1,5,1,0.0,1,4,0,2,0,,23,,,27,0,7543,,,,1.0
4319,Edinson Roberto Cavani Gómez,Uruguay,44,4,1,29,1,1,4,2,0,0.0,1,0,0,0,5,,26,0.0,0.0,39,4,7544,0.0,,,
5173,Abdullah Ibrahim Otayf,Saudi Arabia,75,5,0,70,1,1,2,1,2,0.0,1,1,0,4,1,,88,0.0,0.0,14,0,7544,0.0,,,
5178,Salman Mohammed Al Faraj,Saudi Arabia,76,5,4,65,0,1,4,2,2,0.0,1,3,0,2,2,,78,0.0,0.0,28,0,7544,0.0,,,
5183,Yasir Gharsan Al Shahrani,Saudi Arabia,47,2,1,41,2,1,0,0,1,0.0,2,0,0,1,2,,58,0.0,0.0,13,2,7544,0.0,,,
5184,Osama Abdulrezag Hawsawi,Saudi Arabia,26,4,1,25,3,0,0,0,3,0.0,1,1,0,1,0,,36,0.0,0.0,12,0,7544,0.0,,,
5185,Taisir Jabir Al Jassim,Saudi Arabia,33,0,0,31,0,0,2,0,1,0.0,0,0,0,0,0,,33,1.0,1.0,3,0,7544,0.0,,,
5187,Salem Mohammed Al Dawsari,Saudi Arabia,64,9,1,67,0,2,9,0,2,0.0,4,2,0,2,2,,58,0.0,0.0,16,1,7544,0.0,,,
5188,Hattan Babhir,Saudi Arabia,37,3,0,29,0,0,6,0,0,0.0,0,1,0,1,0,,31,0.0,0.0,21,2,7544,0.0,,,
5190,Fahad Mosaed Al Muwallad Al Harbi,Saudi Arabia,30,2,0,12,0,2,2,0,0,0.0,1,1,0,0,2,,6,0.0,0.0,15,1,7544,0.0,,,
5191,Mohammed Al Burayk,Saudi Arabia,69,1,4,58,0,0,1,2,2,0.0,0,1,0,4,3,,80,0.0,0.0,12,1,7544,0.0,,,
5196,Mohammad Ibrahim Al Sahlawi,Saudi Arabia,12,0,0,9,0,1,1,1,0,0.0,0,0,0,0,4,,4,0.0,0.0,8,0,7544,0.0,,,
5246,Luis Alberto Suárez Díaz,Uruguay,50,3,1,17,1,0,3,1,0,0.0,3,3,0,0,3,,26,0.0,0.0,19,6,7544,0.0,,,
5247,Nahitan Michel Nández Acosta,Uruguay,12,1,0,12,0,0,2,0,0,0.0,0,0,0,0,0,,11,0.0,0.0,11,0,7544,0.0,,,
5248,José Martín Cáceres Silva,Uruguay,43,4,1,38,1,0,0,0,2,0.0,0,0,0,1,1,,52,0.0,0.0,7,2,7544,0.0,,,
5249,Diego Roberto Godín Leal,Uruguay,39,4,2,40,2,1,1,1,2,0.0,1,1,0,1,0,,45,0.0,0.0,4,0,7544,1.0,,,
5255,Matías Vecino Falero,Uruguay,55,3,2,48,0,1,1,2,3,0.0,2,1,0,0,1,,62,0.0,0.0,21,0,7544,0.0,,,
5256,Cristian Gabriel Rodríguez Barrotti,Uruguay,21,2,2,14,0,1,0,1,1,0.0,1,0,0,2,1,,21,0.0,0.0,22,0,7544,0.0,,,
5259,José María Giménez de Vargas,Uruguay,46,2,0,43,2,0,0,1,2,0.0,1,0,0,1,0,,60,0.0,0.0,5,0,7544,0.0,,,
5260,Rodrigo Bentancur Colmán,Uruguay,67,4,1,68,1,2,0,5,4,0.0,1,1,0,3,0,,78,0.0,0.0,43,0,7544,0.0,,,
5264,Guillermo Varela Olivera,Uruguay,39,0,2,31,2,1,0,1,2,0.0,1,1,0,0,2,,44,0.0,0.0,19,0,7544,0.0,,,
5266,Lucas Torreira Di Pascua,Uruguay,17,2,1,18,1,1,2,2,0,0.0,0,0,0,2,0,,19,0.0,0.0,11,1,7544,0.0,,,
5267,Néstor Fernando Muslera Micol,Uruguay,8,8,0,13,0,0,0,0,0,0.0,0,1,11,0,0,,18,0.0,0.0,0,0,7544,0.0,,,
5268,Carlos Andrés Sánchez Arcosa,Uruguay,33,7,3,29,2,2,0,2,1,0.0,2,4,0,0,1,,34,0.0,0.0,28,1,7544,0.0,,,
5713,Mohammed Kanoo,Saudi Arabia,13,1,1,8,0,0,0,1,1,0.0,1,0,0,0,0,,10,0.0,0.0,7,1,7544,0.0,,,
5714,Mohammed Khalil Al Owais,Saudi Arabia,9,4,0,10,0,0,0,0,0,1.0,0,0,16,0,0,,25,0.0,0.0,0,0,7544,0.0,,,
5715,Ali Albulayhi,Saudi Arabia,36,3,3,32,2,0,0,1,1,0.0,0,0,0,3,0,,42,0.0,0.0,5,0,7544,0.0,,,
5716,Hussain Al Mogahwi,Saudi Arabia,34,6,1,31,0,0,0,1,4,0.0,1,1,0,0,0,,35,0.0,0.0,19,0,7544,0.0,,,
5717,Diego Sebastián Laxalt Suárez,Uruguay,17,0,0,10,0,1,0,0,0,0.0,0,0,0,0,0,,15,0.0,0.0,11,0,7544,0.0,,,
2948,Nabil Fekir,France,9,1,0,7,0,0,1,1,1,,0,3,0,0,0,,4,0.0,0.0,8,0,7546,,0.0,0.0,
3009,Kylian Mbappé Lottin,France,46,5,1,35,0,1,6,0,3,,0,2,0,2,2,,31,0.0,0.0,38,2,7546,,0.0,0.0,
3099,Hugo Lloris,France,8,6,0,12,0,0,0,0,0,,0,0,12,0,0,,23,0.0,0.0,0,0,7546,,0.0,0.0,
3604,Olivier Giroud,France,57,1,1,22,1,3,3,2,1,,1,1,0,0,1,,25,0.0,0.0,27,2,7546,,0.0,0.0,
3632,André Martín Carrillo Díaz,Peru,54,7,0,51,0,5,10,2,1,,2,1,0,0,2,,41,0.0,0.0,26,1,7546,,0.0,0.0,
3961,N'Golo Kanté,France,42,8,6,50,2,2,2,1,4,,1,0,0,7,0,,50,0.0,0.0,51,0,7546,,0.0,0.0,
4375,Blaise Matuidi,France,46,8,2,35,0,2,1,5,3,,4,1,0,2,2,,36,0.0,0.0,58,1,7546,,0.0,0.0,
5476,Benjamin Pavard,France,41,1,1,36,2,0,0,0,1,,2,0,0,5,1,,56,0.0,0.0,24,0,7546,,1.0,0.0,
5477,Ousmane Dembélé,France,8,0,1,9,0,0,2,0,0,,0,0,0,2,1,,9,0.0,0.0,7,1,7546,,0.0,0.0,
5484,Lucas Hernández Pi,France,25,2,2,29,2,1,4,4,3,,0,2,0,1,0,,34,0.0,0.0,19,2,7546,,1.0,0.0,
5485,Raphaël Varane,France,27,3,1,28,2,1,0,0,4,,0,0,0,1,0,,43,0.0,0.0,9,1,7546,,0.0,0.0,
5487,Antoine Griezmann,France,45,4,0,28,0,0,1,1,3,,0,0,0,0,1,,35,0.0,0.0,30,2,7546,,0.0,0.0,
5492,Samuel Yves Umtiti,France,19,3,1,21,3,0,0,0,3,,1,2,0,2,0,,29,1.0,1.0,16,0,7546,,0.0,0.0,
5518,Miguel Ángel Trauco Saavedra,Peru,53,7,3,49,1,2,0,2,3,,1,0,0,2,1,,78,0.0,0.0,18,0,7546,,0.0,0.0,
5519,Christian Alberto Cueva Bravo,Peru,61,5,0,42,2,1,0,0,0,,0,0,0,2,2,,50,0.0,0.0,13,1,7546,,0.0,0.0,
5521,Luis Jan Piers Advíncula Castrillón,Peru,51,2,2,48,2,1,4,0,6,,0,4,0,2,1,,60,0.0,0.0,18,1,7546,,0.0,0.0,
5525,Édison Michael Flores Peralta,Peru,51,5,2,45,0,0,0,1,2,,2,0,0,0,1,,56,0.0,0.0,17,2,7546,,0.0,0.0,
5526,Pedro Jesús Aquino Sánchez,Peru,43,11,1,47,2,0,0,3,7,,3,0,0,2,1,,67,0.0,0.0,27,1,7546,,0.0,0.0,
5528,Pedro David Gallese Quiróz,Peru,2,6,0,10,0,0,0,0,0,,0,0,15,0,0,,19,0.0,0.0,0,0,7546,,0.0,0.0,
5529,Víctor Yoshimar Yotún Flores,Peru,27,2,0,23,0,1,0,2,1,,1,1,0,2,1,,30,0.0,0.0,10,1,7546,,0.0,0.0,
5530,Christian Guillermo Martín Ramos Garagay,Peru,32,5,0,36,2,0,2,2,2,,0,0,0,1,0,,47,0.0,0.0,6,0,7546,,0.0,0.0,
5531,Jefferson Agustín Farfán Guadalupe,Peru,24,1,0,14,2,1,2,0,1,,3,2,0,0,0,,15,0.0,0.0,10,1,7546,,0.0,0.0,
5532,Alberto Junior Rodríguez Valdelomar,Peru,19,3,1,21,0,0,0,0,0,,1,0,0,0,0,,26,0.0,0.0,5,0,7546,,0.0,0.0,
5533,Raúl Mario Ruidíaz Misitich,Peru,3,0,0,0,0,0,0,0,0,,0,0,0,0,0,,1,0.0,0.0,1,0,7546,,0.0,0.0,
5535,José Paolo Guerrero Gonzáles,Peru,66,0,0,21,0,4,3,1,5,,1,1,0,0,2,,24,0.0,0.0,8,4,7546,,0.0,1.0,
5737,Steven N'Kemboanza Mike Christopher Nzonzi,France,2,0,0,0,0,0,0,0,1,,0,0,0,0,0,,0,0.0,0.0,2,0,7546,,0.0,0.0,
5738,Anderson Santamaría Bardales,Peru,28,3,1,27,1,0,1,2,1,,0,0,0,0,0,,34,0.0,0.0,2,0,7546,,0.0,0.0,
20004,Paul Pogba,France,52,8,0,59,0,1,5,2,3,,2,3,0,2,2,,60,0.0,0.0,40,1,7546,,0.0,0.0,
3090,Nicolás Hernán Otamendi,Argentina,59,5,0,59,1,0,0,1,4,0.0,2,2,0,1,0,,75,0.0,0.0,11,1,7545,,0.0,1.0,0.0
3237,Sergio Leonel Agüero del Castillo,Argentina,27,3,2,10,0,1,0,1,0,0.0,0,1,0,0,1,,10,0.0,0.0,18,1,7545,,0.0,0.0,1.0
3444,Danijel Subašić,Croatia,17,6,0,19,0,0,0,0,0,0.0,0,1,13,0,0,,26,0.0,0.0,0,0,7545,,0.0,0.0,0.0
3471,Dejan Lovren,Croatia,25,1,3,20,7,1,0,1,1,0.0,0,0,0,0,0,,39,0.0,0.0,8,0,7545,,0.0,0.0,1.0
3659,Wilfredo Daniel Caballero,Argentina,24,5,0,27,0,0,0,0,0,1.0,0,0,15,0,0,,33,0.0,0.0,2,0,7545,,0.0,0.0,0.0
5456,Mateo Kovačić,Croatia,7,2,0,6,0,0,1,0,0,0.0,1,1,0,0,0,,6,0.0,0.0,7,1,7545,,0.0,0.0,0.0
5457,Ivan Strinić,Croatia,24,2,0,19,4,0,1,1,0,0.0,3,0,0,0,0,,44,0.0,0.0,13,0,7545,,0.0,0.0,0.0
5460,Andrej Kramarić,Croatia,11,2,0,10,1,1,4,0,1,0.0,1,1,0,0,0,,7,0.0,0.0,4,0,7545,,0.0,0.0,0.0
5461,Šime Vrsaljko,Croatia,28,4,2,23,0,1,1,1,3,0.0,2,2,0,6,1,,43,0.0,0.0,14,0,7545,,0.0,0.0,0.0
5463,Luka Modrić,Croatia,30,10,1,30,0,2,3,0,0,0.0,3,3,0,1,1,,44,0.0,0.0,25,2,7545,,0.0,0.0,0.0
5465,Ante Rebić,Croatia,26,2,0,17,0,4,4,1,1,0.0,5,2,0,1,1,,9,0.0,0.0,9,2,7545,,1.0,0.0,0.0
5468,Domagoj Vida,Croatia,21,3,2,16,1,0,0,1,1,0.0,0,0,0,0,0,,33,0.0,0.0,6,0,7545,,0.0,0.0,0.0
5469,Marcelo Brozović,Croatia,44,4,0,38,0,0,0,3,1,0.0,2,1,0,0,0,,59,0.0,0.0,22,1,7545,,0.0,0.0,0.0
5470,Ivan Rakitić,Croatia,40,3,4,26,0,1,2,2,2,0.0,1,4,0,1,1,,37,1.0,1.0,27,4,7545,,0.0,0.0,1.0
5472,Mario Mandžukić,Croatia,48,2,2,17,2,3,3,0,7,0.0,4,4,0,2,1,,19,1.0,1.0,34,3,7545,,0.0,0.0,0.0
5474,Ivan Perišić,Croatia,22,0,2,10,0,0,1,3,1,0.0,1,0,0,1,1,,15,0.0,0.0,25,1,7545,,0.0,0.0,0.0
5496,Cristian David Pavón,Argentina,14,3,0,12,0,0,3,0,1,0.0,0,0,0,0,0,,12,0.0,0.0,4,0,7545,,0.0,0.0,0.0
5497,Gonzalo Gerardo Higuaín,Argentina,19,0,0,8,0,0,0,0,2,0.0,0,0,0,0,1,,8,0.0,0.0,5,1,7545,,0.0,0.0,0.0
5499,Maximiliano Eduardo Meza,Argentina,52,5,1,41,0,0,3,3,4,0.0,2,2,0,2,1,,47,0.0,0.0,52,3,7545,,0.0,0.0,0.0
5503,Lionel Andrés Messi Cuccittini,Argentina,52,4,1,37,0,2,4,0,4,0.0,2,4,0,0,1,,29,0.0,0.0,22,1,7545,,0.0,0.0,0.0
5506,Javier Alejandro Mascherano,Argentina,45,5,1,43,0,0,0,4,1,0.0,5,1,0,2,0,,61,0.0,0.0,28,0,7545,,0.0,0.0,0.0
5507,Nicolás Alejandro Tagliafico,Argentina,73,3,2,73,3,1,1,1,3,0.0,4,2,0,2,0,,82,0.0,0.0,15,0,7545,,0.0,0.0,0.0
5513,Eduardo Antonio Salvio,Argentina,23,4,5,19,2,0,2,1,1,0.0,0,3,0,1,1,,24,0.0,0.0,13,0,7545,,0.0,0.0,0.0
5739,Vedran Ćorluka,Croatia,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,1,0.0,0.0,0,0,7545,,0.0,0.0,0.0
5741,Enzo Nicolás Pérez,Argentina,44,2,1,40,0,1,0,1,2,0.0,1,0,0,0,1,,43,0.0,0.0,18,1,7545,,0.0,0.0,1.0
5742,Gabriel Iván Mercado,Argentina,36,2,4,35,1,0,0,1,4,0.0,3,2,0,3,1,,51,1.0,1.0,18,0,7545,,1.0,0.0,0.0
5743,Paulo Bruno Exequiel Dybala,Argentina,14,1,0,12,0,0,1,1,0,0.0,0,2,0,0,1,,11,0.0,0.0,7,1,7545,,0.0,0.0,0.0
19597,Marcos Javier Acuña,Argentina,39,6,2,39,0,2,4,2,4,0.0,1,3,0,0,1,,49,0.0,0.0,23,1,7545,,0.0,0.0,0.0
3094,Bamidele Alli,England,43,4,4,23,1,0,1,0,2,,1,4,0,0,0,,43,1.0,1.0,22,1,7585,,,0.0,1.0
3205,Kyle Walker,England,50,6,1,48,5,2,1,0,3,,0,2,0,0,1,,59,0.0,0.0,3,0,7585,,,0.0,0.0
3233,Raheem Sterling,England,49,0,2,27,0,0,2,0,0,,2,2,0,0,5,,21,0.0,0.0,10,3,7585,,,0.0,1.0
3244,John Stones,England,73,3,1,67,8,0,0,2,3,,2,1,0,1,0,,87,0.0,0.0,10,0,7585,,,0.0,0.0
3293,Jesse Lingard,England,61,8,2,37,1,0,2,1,1,,3,1,0,0,5,,43,0.0,0.0,21,2,7585,,,0.0,0.0
3308,Kieran Trippier,England,35,5,6,23,1,1,1,2,6,,2,1,0,2,1,,57,0.0,0.0,19,2,7585,,,0.0,0.0
3318,Marcus Rashford,England,4,0,0,4,0,0,0,0,0,,0,0,0,0,0,,4,0.0,0.0,2,1,7585,,,0.0,0.0
3336,Harry Maguire,England,64,3,2,49,4,0,0,0,5,,0,0,0,1,1,,80,0.0,0.0,1,3,7585,,,0.0,0.0
3445,Radamel Falcao García Zárate,Colombia,58,4,1,29,0,4,1,1,0,,3,2,0,0,5,,33,0.0,0.0,28,4,7585,,,1.0,0.0
3468,Jordan Pickford,England,22,8,0,28,0,0,0,0,0,,0,0,20,0,0,,38,0.0,0.0,0,0,7585,,,0.0,0.0
3494,Davinson Sánchez Mina,Colombia,47,8,2,51,9,0,0,0,7,,1,0,0,3,0,,67,0.0,0.0,5,2,7585,,,0.0,0.0
3532,Jordan Brian Henderson,England,38,2,1,27,2,0,1,6,3,,1,0,0,1,0,,50,0.0,0.0,30,1,7585,,,1.0,0.0
3594,Danny Rose,England,9,0,0,5,0,0,0,0,0,,0,1,0,0,0,,8,0.0,0.0,0,1,7585,,,0.0,0.0
3612,Ashley Young,England,26,2,0,25,0,2,1,0,3,,0,1,0,0,0,,45,0.0,0.0,7,1,7585,,,0.0,0.0
4276,David Ospina Ramírez,Colombia,5,2,0,6,0,0,0,0,0,,0,1,24,0,0,,22,0.0,0.0,0,0,7585,,,0.0,0.0
5678,Jefferson Andrés Lerma Solís,Colombia,28,0,1,21,1,0,0,0,2,,2,1,0,1,1,,28,0.0,0.0,14,0,7585,,,0.0,0.0
5685,Carlos Alberto Sánchez Moreno,Colombia,25,4,0,25,1,1,0,0,1,,3,1,0,0,0,,37,0.0,0.0,14,0,7585,,,0.0,0.0
5686,Wílmar Enrique Barrios Terán,Colombia,37,1,3,31,5,0,0,0,3,,5,1,0,1,1,,49,0.0,0.0,21,0,7585,,,1.0,1.0
5688,Carlos Arturo Bacca Ahumada,Colombia,23,0,1,10,0,0,1,0,5,,2,1,0,0,2,,13,0.0,0.0,10,2,7585,,,0.0,0.0
5689,Juan Guillermo Cuadrado Bello,Colombia,65,5,0,60,1,0,7,0,1,,2,2,0,0,1,,58,0.0,0.0,26,3,7585,,,0.0,0.0
5691,Johan Andrés Mojica Palacio,Colombia,50,11,3,51,1,2,4,1,2,,0,1,0,2,2,,64,0.0,0.0,15,1,7585,,,0.0,1.0
5692,Juan Fernando Quintero Paniagua,Colombia,48,4,0,37,0,1,0,0,1,,0,0,0,0,1,,44,0.0,0.0,4,3,7585,,,0.0,0.0
5696,Santiago Arias Naranjo,Colombia,37,10,3,37,0,0,1,1,1,,1,3,0,0,1,,48,0.0,0.0,21,0,7585,,,0.0,0.0
6193,Andrés Mateus Uribe Villa,Colombia,17,5,2,17,0,0,3,0,1,,0,0,0,0,1,,21,0.0,0.0,8,2,7585,,,0.0,0.0
6196,Yerry Fernando Mina González,Colombia,43,8,5,48,9,0,0,0,5,,3,0,0,0,0,,59,0.0,0.0,18,1,7585,,,0.0,0.0
6334,Luis Fernando Muriel Fruto,Colombia,16,2,1,14,1,1,2,1,2,,1,0,0,0,1,,12,0.0,0.0,6,1,7585,,,0.0,0.0
6360,Cristian Eduardo Zapata Valencia,Colombia,1,0,0,1,0,0,0,0,0,,0,0,0,0,0,,1,0.0,0.0,0,0,7585,,,0.0,0.0
10955,Harry Kane,England,59,5,2,29,0,0,0,0,3,,1,9,0,0,5,,41,0.0,0.0,11,4,7585,,,0.0,0.0
10956,Eric Dier,England,16,3,0,14,0,0,0,1,1,,1,0,0,0,0,,24,0.0,0.0,8,2,7585,,,0.0,0.0
10960,Jamie Vardy,England,17,0,0,7,0,0,1,0,1,,0,0,0,0,2,,5,0.0,0.0,8,1,7585,,,0.0,0.0
3196,Wahbi Khazri,Tunisia,56,3,0,34,0,0,2,1,1,0.0,0,3,0,0,5,0.0,33,,,10,5,7569,0.0,0.0,,
3226,Bassem Srarfi,Tunisia,2,0,0,1,0,0,0,0,0,0.0,0,1,0,0,0,0.0,0,,,2,0,7569,0.0,0.0,,
3252,Oussama Haddadi,Tunisia,25,3,2,25,0,0,1,0,1,0.0,2,0,0,1,0,0.0,42,,,13,0,7569,1.0,0.0,,
3557,Naïm Sliti,Tunisia,51,3,1,41,0,4,7,1,0,0.0,0,1,0,1,2,0.0,31,,,14,3,7569,0.0,0.0,,
3767,Ellyes Joris Skhiri,Tunisia,68,3,1,63,0,2,2,2,2,0.0,1,0,0,1,0,0.0,80,,,28,0,7569,0.0,0.0,,
5628,José Luis Rodríguez Francis,Panama,34,4,2,24,0,3,0,1,0,0.0,2,6,0,3,1,0.0,18,,,18,2,7569,0.0,0.0,,
5629,Gabriel Arturo Torres Tejada,Panama,21,1,0,4,0,1,0,0,5,0.0,1,0,0,0,1,0.0,6,,,17,1,7569,0.0,0.0,,
5635,Román Aureliano Torres Morcillo,Panama,8,1,1,8,9,1,1,0,0,0.0,1,0,0,2,0,0.0,11,,,4,1,7569,0.0,0.0,,
5636,Jaime Manuel Penedo Cano,Panama,7,5,0,7,0,0,0,0,0,0.0,0,0,17,0,0,0.0,21,,,0,0,7569,0.0,0.0,,
5637,Edgar Yoel Bárcenas Herrera,Panama,45,6,1,34,0,2,6,2,2,0.0,2,3,0,2,0,0.0,26,,,18,2,7569,0.0,0.0,,
5638,Fidel Escobar Mendieta,Panama,15,0,5,12,4,0,0,0,3,0.0,0,0,0,1,1,0.0,20,,,3,0,7569,0.0,0.0,,
5640,Gabriel Enrique Gómez Girón,Panama,25,6,2,22,1,0,1,1,4,0.0,3,3,0,0,0,0.0,42,,,21,0,7569,0.0,0.0,,
5643,Luis Carlos Tejada Hansell,Panama,17,0,0,8,0,0,1,1,3,0.0,4,0,0,0,1,0.0,10,,,8,0,7569,0.0,0.0,,
5646,Aníbal Cesis Godoy,Panama,38,4,0,26,1,1,1,2,1,1.0,3,5,0,1,4,0.0,26,,,26,1,7569,0.0,0.0,,
5649,Anice Badri,Tunisia,27,0,0,18,0,0,2,0,2,0.0,4,0,0,0,1,0.0,17,,,7,0,7569,0.0,0.0,,
5650,Ferjani Sassi,Tunisia,59,3,0,53,1,1,0,1,3,0.0,1,2,0,0,1,0.0,54,,,11,1,7569,0.0,0.0,,
5651,Yassine Meriah,Tunisia,84,4,2,84,0,0,0,0,0,0.0,2,2,0,2,1,1.0,102,,,11,0,7569,0.0,0.0,,
5654,Fakhreddine Ben Youssef,Tunisia,49,3,0,30,1,0,0,0,0,0.0,1,1,0,1,3,0.0,36,,,7,4,7569,0.0,0.0,,
5936,Hamdi Nagguez,Tunisia,51,0,0,42,0,0,4,1,3,0.0,3,2,0,3,0,0.0,55,,,12,1,7569,0.0,1.0,,
6138,Ricardo Guardia Avila,Panama,22,7,0,17,0,3,2,2,3,0.0,4,1,0,1,0,0.0,24,,,26,1,7569,0.0,0.0,,
6140,Abdiel Arroyo Molinar,Panama,5,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0.0,3,,,3,0,7569,0.0,0.0,,
6342,Aymen Mathlouthi,Tunisia,17,3,0,21,0,0,0,0,0,0.0,0,2,11,0,0,0.0,29,,,0,0,7569,0.0,0.0,,
6343,Harold Oshkaly Cummings Segura,Panama,11,1,1,12,1,0,0,2,3,0.0,0,0,0,1,0,0.0,16,,,1,0,7569,0.0,0.0,,
6344,Luis Carlos Ovalle Victoria,Panama,13,3,1,13,4,1,0,1,2,0.0,0,1,0,2,0,0.0,36,,,14,1,7569,0.0,0.0,,
6345,Rami Bedoui,Tunisia,61,2,0,57,0,1,1,0,3,0.0,0,1,0,1,0,0.0,83,,,4,0,7569,0.0,0.0,,
6346,Adolfo Abdiel Machado,Panama,20,2,0,17,4,0,0,1,3,0.0,0,0,0,2,0,0.0,32,,,11,0,7569,0.0,0.0,,
