match_id,match_date,kick_off,year,home_team,away_team,home_score,away_score,competition_stage,home_Ball Receipt*,home_Ball Recovery,home_Block,home_Carry,home_Clearance,home_Dispossessed,home_Dribble,home_Dribbled Past,home_Duel,home_Error,home_Foul Committed,home_Foul Won,home_Goal Keeper,home_Interception,home_Miscontrol,home_Own Goal Against,home_Pass,home_Player Off,home_Player On,home_Pressure,home_Shot,home_Offside,home_Shield,home_Bad Behaviour,home_50/50,away_Ball Receipt*,away_Ball Recovery,away_Block,away_Carry,away_Clearance,away_Dispossessed,away_Dribble,away_Dribbled Past,away_Duel,away_Error,away_Foul Committed,away_Foul Won,away_Goal Keeper,away_Interception,away_Miscontrol,away_Own Goal Against,away_Pass,away_Player Off,away_Player On,away_Pressure,away_Shot,away_Offside,away_Shield,away_Bad Behaviour,away_50/50,target
7583,2018-07-02,14:00:00.000,2018,Brazil,Mexico,2,0,Round of 16,627.0,53.66666666666666,21.33333333333333,588.3333333333334,14.333333333333334,12.666666666666666,26.0,9.0,24.33333333333333,0.0,10.0,16.333333333333332,9.666666666666666,12.0,13.333333333333334,0.0,652.6666666666666,1.0,1.0,147.66666666666666,19.666666666666668,2.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,411.6666666666667,40.66666666666666,20.33333333333333,396.3333333333333,12.333333333333334,6.333333333333333,26.0,10.0,23.0,0.3333333333333333,13.0,17.0,20.666666666666668,14.0,10.333333333333334,0.3333333333333333,442.3333333333333,0.0,0.0,174.33333333333334,16.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.6666666666666667,1
7584,2018-07-02,18:00:00.000,2018,Belgium,Japan,3,2,Round of 16,535.0,44.333333333333336,11.0,498.6666666666667,11.666666666666666,8.0,13.666666666666666,9.0,22.666666666666668,0.0,15.333333333333334,16.333333333333332,14.0,11.666666666666666,7.666666666666667,0.0,551.3333333333334,0.6666666666666666,0.6666666666666666,202.0,17.333333333333332,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,526.6666666666666,34.0,13.666666666666666,450.3333333333333,17.666666666666668,12.333333333333334,10.0,9.666666666666666,27.33333333333333,0.3333333333333333,10.666666666666666,12.666666666666666,13.0,10.0,10.0,0.0,564.3333333333334,0.3333333333333333,0.3333333333333333,164.66666666666666,10.666666666666666,0.0,0.3333333333333333,0.0,1.6666666666666667,1
7586,2018-07-03,14:00:00.000,2018,Sweden,Switzerland,1,0,Round of 16,291.0,32.666666666666664,19.666666666666668,232.66666666666663,26.33333333333333,5.0,10.333333333333334,12.333333333333334,23.666666666666668,0.3333333333333333,18.0,15.333333333333334,17.333333333333332,9.333333333333334,8.666666666666666,0.0,321.6666666666667,0.3333333333333333,0.3333333333333333,163.66666666666666,12.666666666666666,0.0,0.3333333333333333,0.0,1.3333333333333333,516.6666666666666,42.333333333333336,16.0,447.6666666666667,13.666666666666666,6.0,18.33333333333333,15.333333333333334,24.666666666666668,0.3333333333333333,14.666666666666666,15.333333333333334,16.666666666666668,10.0,11.0,0.3333333333333333,535.6666666666666,0.6666666666666666,0.6666666666666666,195.0,13.0,0.0,0.6666666666666666,0.3333333333333333,0.0,1
7585,2018-07-03,18:00:00.000,2018,Colombia,England,1,1,Round of 16,452.0,53.66666666666666,14.0,396.0,14.666666666666666,9.0,20.0,10.333333333333334,30.666666666666668,1.0,14.0,14.333333333333334,12.666666666666666,9.0,15.666666666666666,0.0,478.6666666666667,0.0,0.0,188.0,9.0,0.3333333333333333,0.0,0.0,1.6666666666666667,543.0,41.0,12.666666666666666,498.3333333333333,6.333333333333333,8.0,20.666666666666668,8.666666666666666,15.333333333333334,0.0,12.333333333333334,13.666666666666666,9.333333333333334,5.666666666666667,10.0,0.0,563.6666666666666,0.0,0.0,169.66666666666666,13.666666666666666,0.3333333333333333,1.0,0.0,0.3333333333333333,0
8649,2018-07-06,14:00:00.000,2018,Uruguay,France,0,2,Quarter-finals,459.25,47.0,19.0,389.5,14.0,10.25,13.25,13.0,25.5,0.0,13.25,14.5,13.75,12.0,13.5,0.0,487.75,0.5,0.5,172.0,13.25,0.25,0.5,0.0,1.25,482.0,50.25,14.5,443.0,11.25,13.75,20.25,10.0,25.0,0.0,15.25,14.75,9.5,11.0,10.75,0.0,508.25,0.5,0.5,209.25,11.0,0.0,0.5,0.5,1.0,-1
8650,2018-07-06,18:00:00.000,2018,Brazil,Belgium,1,2,Quarter-finals,569.25,49.0,21.25,536.0,14.75,12.5,27.25,12.75,26.75,0.5,9.5,17.0,12.0,11.25,12.5,0.0,592.0,0.75,0.75,175.0,19.5,1.5,0.5,0.5,0.5,550.0,43.5,12.25,496.75,11.25,7.0,15.75,9.0,20.5,0.25,14.75,14.75,14.0,10.0,7.75,0.0,568.0,0.5,0.5,186.5,20.0,0.25,0.5,0.25,0.25,-1
8651,2018-07-07,14:00:00.000,2018,Sweden,England,0,2,Quarter-finals,281.75,36.25,22.75,222.25,26.5,4.75,9.75,10.25,23.25,0.25,16.5,15.25,18.0,8.5,9.5,0.0,317.25,0.25,0.25,193.25,12.5,0.0,0.75,0.0,1.0,548.75,43.0,14.75,477.0,10.25,7.25,18.0,9.5,19.25,0.0,12.5,15.75,12.0,5.5,12.5,0.0,574.0,0.25,0.25,165.25,15.75,0.25,0.75,0.25,0.75,-1
8652,2018-07-07,18:00:00.000,2018,Russia,Croatia,2,2,Quarter-finals,351.0,41.25,20.75,260.5,20.75,12.0,12.25,10.5,24.0,0.5,18.25,11.75,17.25,10.0,12.0,0.5,390.25,0.0,0.0,206.5,10.25,0.0,0.75,0.25,1.0,485.0,43.0,17.0,412.75,23.0,8.75,16.75,12.5,23.75,0.5,16.0,15.75,18.0,10.5,10.0,0.0,521.25,1.25,1.25,188.5,16.0,0.25,1.25,0.0,0.75,0
8655,2018-07-10,18:00:00.000,2018,France,Belgium,1,0,Semi-finals,491.4,47.8,14.2,450.4,15.4,13.0,21.4,9.8,26.2,0.0,15.8,16.0,9.8,12.2,11.4,0.0,520.0,0.4,0.4,201.6,11.0,0.0,0.6,0.6,0.8,512.6,43.4,14.4,454.6,16.2,7.8,15.8,9.4,20.8,0.2,15.4,15.8,16.6,8.6,8.4,0.0,531.4,0.4,0.4,215.2,17.6,0.2,0.4,0.2,0.2,1
8656,2018-07-11,18:00:00.000,2018,Croatia,England,2,1,Semi-finals,526.2,47.2,16.8,445.8,24.0,8.6,17.4,11.2,22.4,0.4,16.4,17.2,18.8,9.8,11.6,0.0,571.2,1.2,1.2,175.2,17.4,0.2,1.2,0.2,0.8,536.0,44.8,14.8,471.0,9.6,7.4,18.0,9.4,19.4,0.0,11.6,15.0,11.2,5.2,11.6,0.0,571.8,0.2,0.2,153.0,15.0,0.2,1.0,0.4,0.6,1
8657,2018-07-14,16:00:00.000,2018,Belgium,England,2,0,3rd Place Final,526.6666666666666,41.66666666666666,14.166666666666666,460.3333333333333,15.333333333333334,8.0,15.5,9.166666666666666,20.166666666666668,0.1666666666666666,15.666666666666666,14.166666666666666,17.166666666666668,8.0,9.833333333333334,0.0,546.6666666666666,0.3333333333333333,0.3333333333333333,195.5,16.166666666666668,0.1666666666666666,0.3333333333333333,0.1666666666666666,0.5,529.0,46.66666666666666,17.5,448.8333333333333,14.833333333333334,8.166666666666666,17.333333333333332,9.166666666666666,18.0,0.0,11.833333333333334,16.5,13.833333333333334,5.166666666666667,13.0,0.0,566.0,0.5,0.5,181.83333333333331,14.333333333333334,0.1666666666666666,0.8333333333333334,0.5,0.5,1
8658,2018-07-15,17:00:00.000,2018,France,Croatia,4,2,Final,465.1666666666667,45.66666666666666,13.666666666666666,419.6666666666667,16.333333333333332,11.666666666666666,20.33333333333333,10.333333333333334,23.83333333333333,0.0,14.166666666666666,16.166666666666668,10.0,11.5,11.5,0.0,494.5,0.5,0.5,192.83333333333331,12.333333333333334,0.0,0.6666666666666666,0.6666666666666666,1.0,537.1666666666666,48.5,16.333333333333332,449.3333333333333,23.5,8.0,16.166666666666668,11.333333333333334,23.33333333333333,0.3333333333333333,18.0,16.333333333333332,18.5,9.166666666666666,11.5,0.0,585.3333333333334,1.0,1.0,175.5,18.166666666666668,0.1666666666666666,1.1666666666666667,0.3333333333333333,0.6666666666666666,1
3857286,2022-11-20,16:00:00.000,2022,Qatar,Ecuador,0,2,Group Stage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
3857271,2022-11-21,13:00:00.000,2022,England,Iran,6,2,Group Stage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3857285,2022-11-21,16:00:00.000,2022,Senegal,Netherlands,0,2,Group Stage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
3857282,2022-11-21,19:00:00.000,2022,United States,Wales,1,1,Group Stage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3857300,2022-11-22,10:00:00.000,2022,Argentina,Saudi Arabia,1,2,Group Stage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
3857254,2022-11-22,13:00:00.000,2022,Denmark,Tunisia,0,0,Group Stage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3857265,2022-11-22,16:00:00.000,2022,Mexico,Poland,0,0,Group Stage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3857279,2022-11-22,19:00:00.000,2022,France,Australia,4,1,Group Stage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3857277,2022-11-23,10:00:00.000,2022,Morocco,Croatia,0,0,Group Stage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3857284,2022-11-23,13:00:00.000,2022,Germany,Japan,1,2,Group Stage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
3857291,2022-11-23,16:00:00.000,2022,Spain,Costa Rica,7,0,Group Stage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3857268,2022-11-23,19:00:00.000,2022,Belgium,Canada,1,0,Group Stage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3857290,2022-11-24,10:00:00.000,2022,Switzerland,Cameroon,1,0,Group Stage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3857287,2022-11-24,13:00:00.000,2022,Uruguay,South Korea,0,0,Group Stage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3857298,2022-11-24,16:00:00.000,2022,Portugal,Ghana,3,2,Group Stage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3857258,2022-11-24,19:00:00.000,2022,Brazil,Serbia,2,0,Group Stage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3857273,2022-11-25,10:00:00.000,2022,Wales,Iran,0,2,Group Stage,413.0,53.0,23.0,339.0,29.0,9.0,12.0,4.0,40.0,0.0,10.0,16.0,10.0,10.0,18.0,0.0,443.0,3.0,3.0,128.0,7.0,0.0,1.0,0.0,1.0,220.0,38.0,17.0,190.0,21.0,7.0,11.0,10.0,25.0,0.0,21.0,9.0,16.0,21.0,4.0,0.0,247.0,0.0,0.0,141.0,8.0,0.0,3.0,0.0,0.0,-1
3857301,2022-11-25,13:00:00.000,2022,Qatar,Senegal,1,3,Group Stage,443.0,33.0,11.0,371.0,21.0,8.0,15.0,12.0,24.0,0.0,17.0,14.0,9.0,5.0,12.0,0.0,468.0,0.0,0.0,99.0,5.0,0.0,1.0,0.0,1.0,408.0,49.0,13.0,327.0,34.0,8.0,6.0,7.0,35.0,0.0,13.0,16.0,15.0,9.0,15.0,0.0,430.0,1.0,1.0,112.0,15.0,1.0,0.0,0.0,0.0,-1
3857274,2022-11-25,16:00:00.000,2022,Netherlands,Ecuador,1,1,Group Stage,452.0,31.0,15.0,336.0,16.0,9.0,12.0,4.0,29.0,0.0,16.0,12.0,17.0,11.0,12.0,0.0,491.0,0.0,0.0,104.0,10.0,1.0,0.0,0.0,0.0,464.0,34.0,21.0,394.0,4.0,9.0,14.0,8.0,33.0,0.0,14.0,17.0,6.0,8.0,14.0,0.0,519.0,2.0,2.0,134.0,6.0,1.0,1.0,0.0,1.0,0
3857272,2022-11-25,19:00:00.000,2022,England,United States,0,0,Group Stage,807.0,46.0,13.0,660.0,7.0,8.0,14.0,2.0,30.0,0.0,9.0,17.0,8.0,6.0,14.0,0.0,846.0,2.0,2.0,101.0,13.0,0.0,1.0,0.0,0.0,566.0,45.0,21.0,529.0,24.0,22.0,6.0,7.0,32.0,0.0,17.0,10.0,11.0,13.0,20.0,0.0,610.0,1.0,1.0,137.0,6.0,0.0,0.0,0.0,1.0,0
3857288,2022-11-26,10:00:00.000,2022,Tunisia,Australia,0,1,Group Stage,387.0,51.0,20.0,333.0,33.0,11.0,16.0,2.0,46.0,0.0,10.0,13.0,14.0,12.0,10.0,0.0,417.0,0.0,0.0,130.0,13.0,0.0,1.0,0.0,0.0,421.0,46.0,24.0,361.0,21.0,15.0,9.0,12.0,29.0,0.0,14.0,4.0,24.0,11.0,13.0,0.0,475.0,0.0,0.0,105.0,4.0,0.0,0.0,0.0,3.0,-1
3857297,2022-11-26,13:00:00.000,2022,Poland,Saudi Arabia,2,0,Group Stage,343.0,49.0,27.0,250.0,28.0,17.0,14.0,8.0,31.0,0.0,15.0,14.0,18.0,8.0,14.0,0.0,362.0,2.0,2.0,135.0,6.0,0.0,1.0,0.0,2.0,260.0,49.0,13.0,228.0,29.0,4.0,14.0,9.0,38.0,0.0,22.0,6.0,19.0,21.0,20.0,0.0,286.0,2.0,2.0,141.0,3.0,0.0,0.0,4.0,9.0,1
3857266,2022-11-26,16:00:00.000,2022,France,Denmark,2,1,Group Stage,707.0,44.0,13.0,587.0,11.0,6.0,19.0,6.0,28.0,0.0,4.0,14.0,5.0,11.0,14.0,0.0,763.0,2.0,2.0,83.0,23.0,0.0,2.0,0.0,3.0,583.0,44.0,23.0,560.0,20.0,14.0,14.0,12.0,30.0,0.0,13.0,9.0,15.0,10.0,17.0,0.0,646.0,0.0,0.0,109.0,11.0,0.0,0.0,0.0,0.0,1
3857289,2022-11-26,19:00:00.000,2022,Argentina,Mexico,2,0,Group Stage,614.0,44.0,19.0,527.0,18.0,15.0,13.0,5.0,23.0,1.0,7.0,22.0,4.0,11.0,8.0,0.0,646.0,0.0,0.0,107.0,15.0,0.0,1.0,0.0,9.0,476.0,49.0,18.0,456.0,21.0,13.0,9.0,9.0,43.0,0.0,14.0,14.0,6.0,8.0,14.0,0.0,544.0,1.0,1.0,96.0,11.0,1.0,2.0,0.0,2.0,1
3857295,2022-11-27,10:00:00.000,2022,Japan,Costa Rica,0,1,Group Stage,248.0,28.0,30.0,179.0,41.0,6.0,10.0,5.0,48.0,0.0,15.0,7.0,29.0,8.0,12.0,0.0,294.0,0.0,0.0,184.0,12.0,0.0,0.0,0.0,2.0,187.0,29.0,20.0,168.0,21.0,14.0,5.0,9.0,38.0,0.0,14.0,7.0,22.0,9.0,15.0,0.0,250.0,0.0,0.0,149.0,0.0,1.0,1.0,0.0,0.0,-1
3857283,2022-11-27,13:00:00.000,2022,Belgium,Morocco,0,2,Group Stage,500.0,39.0,31.0,439.0,30.0,8.0,11.0,7.0,29.0,0.0,11.0,15.0,23.0,9.0,17.0,0.0,534.0,0.0,0.0,83.0,9.0,0.0,0.0,0.0,3.0,362.0,55.0,23.0,318.0,22.0,11.0,14.0,6.0,36.0,0.0,18.0,12.0,9.0,15.0,13.0,0.0,384.0,1.0,1.0,168.0,8.0,0.0,2.0,0.0,6.0,-1
3857281,2022-11-27,16:00:00.000,2022,Croatia,Canada,4,1,Group Stage,633.0,43.0,18.0,560.0,9.0,17.0,12.0,8.0,37.0,0.0,12.0,17.0,9.0,12.0,10.0,0.0,686.0,1.0,1.0,107.0,5.0,0.0,3.0,0.0,6.0,455.0,50.0,17.0,406.0,10.0,9.0,16.0,8.0,22.0,0.0,15.0,10.0,10.0,12.0,18.0,0.0,480.0,0.0,0.0,112.0,22.0,1.0,0.0,0.0,3.0,1
3857263,2022-11-27,19:00:00.000,2022,Spain,Germany,1,1,Group Stage,1060.0,45.0,14.0,943.0,5.0,14.0,20.0,4.0,29.0,0.0,8.0,13.0,2.0,7.0,13.0,0.0,1090.0,0.0,0.0,80.0,17.0,0.0,0.0,0.0,0.0,775.0,56.0,23.0,611.0,8.0,17.0,14.0,5.0,29.0,0.0,7.0,13.0,15.0,3.0,13.0,0.0,826.0,0.0,0.0,86.0,26.0,2.0,2.0,0.0,2.0,0
3857259,2022-11-28,10:00:00.000,2022,Cameroon,Serbia,3,3,Group Stage,442.0,52.0,15.0,425.0,19.0,13.0,11.0,2.0,33.0,0.0,10.0,13.0,9.0,15.0,13.0,0.0,533.0,0.0,0.0,145.0,8.0,0.0,0.0,0.0,4.0,385.0,36.0,19.0,341.0,19.0,12.0,10.0,12.0,33.0,0.0,11.0,7.0,26.0,11.0,13.0,0.0,446.0,0.0,0.0,147.0,5.0,0.0,1.0,1.0,1.0,0
3857299,2022-11-28,13:00:00.000,2022,South Korea,Ghana,2,3,Group Stage,416.0,42.0,11.0,373.0,20.0,7.0,13.0,5.0,47.0,0.0,11.0,7.0,14.0,13.0,12.0,0.0,463.0,1.0,1.0,103.0,7.0,0.0,0.0,0.0,0.0,412.0,46.0,16.0,339.0,13.0,19.0,15.0,5.0,47.0,1.0,20.0,15.0,13.0,12.0,11.0,0.0,415.0,0.0,0.0,140.0,9.0,0.0,2.0,1.0,1.0,-1
3857269,2022-11-28,16:00:00.000,2022,Brazil,Switzerland,1,0,Group Stage,575.0,56.0,16.0,547.0,22.0,10.0,22.0,4.0,39.0,0.0,8.0,11.0,7.0,8.0,17.0,0.0,618.0,0.0,0.0,102.0,23.0,0.0,1.0,0.0,1.0,528.0,33.0,8.0,404.0,28.0,10.0,2.0,10.0,29.0,0.0,14.0,10.0,13.0,8.0,13.0,0.0,549.0,1.0,1.0,143.0,7.0,0.0,0.0,0.0,4.0,1
3857270,2022-11-28,19:00:00.000,2022,Portugal,Uruguay,2,0,Group Stage,640.0,39.0,12.0,521.0,18.0,14.0,11.0,12.0,31.0,1.0,15.0,20.0,13.0,3.0,10.0,0.0,665.0,0.0,0.0,110.0,11.0,0.0,1.0,0.0,1.0,535.0,37.0,20.0,439.0,31.0,7.0,14.0,5.0,40.0,0.0,7.0,11.0,10.0,17.0,15.0,0.0,570.0,0.0,0.0,102.0,10.0,0.0,0.0,0.0,0.0,1
3857294,2022-11-29,15:00:00.000,2022,Netherlands,Qatar,2,0,Group Stage,487.5,33.0,20.0,364.5,20.0,13.0,10.0,4.0,39.0,0.0,16.0,12.0,17.5,8.0,14.0,0.0,521.5,0.0,0.0,119.5,6.0,0.5,1.0,0.0,1.0,436.0,37.0,13.5,366.5,22.5,8.5,10.0,11.0,29.0,0.5,14.0,13.5,12.5,7.5,15.0,0.0,460.0,1.0,1.0,124.0,7.5,0.5,1.5,0.0,2.0,1
3857267,2022-11-29,15:00:00.000,2022,Ecuador,Senegal,1,2,Group Stage,459.5,45.0,20.5,371.5,11.0,11.5,14.5,6.0,39.0,0.0,13.5,15.5,4.5,11.5,16.0,0.0,491.0,1.5,1.5,152.0,10.5,1.0,1.0,0.0,1.5,471.0,49.5,13.5,392.5,26.5,11.5,11.5,5.5,29.0,0.0,13.0,13.0,14.5,7.5,14.5,0.0,488.5,0.5,0.5,124.5,13.5,1.0,0.5,0.0,1.5,-1
3857278,2022-11-29,19:00:00.000,2022,Iran,United States,0,1,Group Stage,227.5,47.5,18.5,211.5,18.5,6.0,10.5,8.5,34.5,0.0,15.5,9.0,14.5,18.0,7.0,0.0,305.0,1.0,1.0,151.0,14.5,0.0,2.0,0.5,2.0,500.0,41.5,22.0,449.0,20.0,14.5,8.0,8.0,34.0,0.0,16.5,10.5,12.0,8.5,16.5,0.0,533.0,0.5,0.5,147.0,8.0,0.0,0.0,0.0,0.5,-1
3857261,2022-11-29,19:00:00.000,2022,Wales,England,0,3,Group Stage,469.0,58.0,24.5,375.5,32.0,10.0,14.5,5.0,33.0,0.5,9.5,13.0,17.5,10.0,18.0,0.0,501.0,2.0,2.0,109.0,8.5,0.0,1.5,0.0,2.5,681.5,37.5,17.0,556.5,13.5,9.0,13.5,5.0,24.5,0.0,10.0,16.0,10.0,6.5,11.5,0.0,714.0,1.0,1.0,102.0,10.5,0.0,0.5,0.0,0.0,-1
3857275,2022-11-30,15:00:00.000,2022,Tunisia,France,1,0,Group Stage,441.5,62.0,23.5,367.0,34.0,12.5,16.5,3.0,49.5,0.5,12.5,13.5,12.0,10.0,13.0,0.0,482.5,0.5,0.5,125.5,13.5,0.0,1.0,0.0,4.0,616.5,41.0,16.0,538.5,14.0,9.0,22.0,6.5,34.5,0.0,4.0,12.5,8.5,13.0,12.0,0.0,651.5,1.5,1.5,96.0,22.0,0.0,2.0,0.0,2.0,1
3857257,2022-11-30,15:00:00.000,2022,Australia,Denmark,1,0,Group Stage,396.5,45.5,29.5,310.5,27.5,13.5,9.5,10.5,41.0,0.5,15.0,8.0,21.0,11.0,12.5,0.0,439.5,0.5,0.5,116.0,6.5,0.0,0.5,0.0,5.0,556.5,40.0,18.5,518.0,18.5,14.0,14.5,14.0,35.5,0.0,12.0,6.5,20.0,10.5,12.5,0.0,606.5,0.0,0.0,118.0,10.5,0.0,0.0,0.0,0.5,1
3857260,2022-11-30,19:00:00.000,2022,Saudi Arabia,Mexico,1,2,Group Stage,409.0,50.5,15.0,338.0,23.0,7.0,15.0,6.5,38.0,0.5,19.0,11.5,16.5,13.0,19.0,0.0,434.0,3.0,3.0,132.0,10.0,0.0,0.5,2.5,5.0,433.0,41.5,14.0,379.5,18.0,12.0,10.0,10.0,41.0,0.0,17.5,14.0,6.0,12.0,11.5,0.0,473.5,0.5,0.5,121.5,7.5,0.5,2.0,0.0,3.0,-1
3857264,2022-11-30,19:00:00.000,2022,Poland,Argentina,0,2,Group Stage,324.0,40.5,22.0,231.5,28.5,15.5,10.5,11.0,31.0,0.0,16.5,14.5,17.5,10.0,13.0,0.0,349.5,1.0,1.0,119.0,7.5,0.0,2.5,0.0,1.5,582.0,39.0,18.0,486.0,19.0,13.5,15.5,4.5,30.5,0.5,11.0,21.0,5.5,8.0,11.0,0.0,606.5,0.5,0.5,108.0,10.0,0.0,0.5,0.0,7.0,-1
